match_id,season,match_date,team,opponent,venue,innings_number,batting_first_flag,runs_scored,runs_conceded,wickets_lost,wickets_taken,powerplay_runs_scored,powerplay_runs_conceded,death_overs_runs_scored,death_overs_runs_conceded
1254061,2021,2021-04-12,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,True,221,217.0,6,7.0,46,59.0,60,63.0
1254061,2021,2021-04-12,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2,False,217,221.0,7,6.0,59,46.0,63,60.0
1254062,2021,2021-04-13,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",1,True,152,142.0,10,7.0,42,45.0,38,20.0
1254062,2021,2021-04-13,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2,False,142,152.0,7,10.0,45,42.0,20,38.0
1254063,2021,2021-04-14,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,True,149,143.0,8,9.0,47,50.0,46,35.0
1254063,2021,2021-04-14,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2,False,143,149.0,9,8.0,50,47.0,35,46.0
1254064,2021,2021-04-15,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,True,147,150.0,8,7.0,36,26.0,45,60.0
1254064,2021,2021-04-15,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2,False,150,147.0,7,8.0,26,36.0,60,45.0
1254065,2021,2021-04-16,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mumbai",1,True,106,107.0,8,4.0,26,32.0,33,5.0
1254065,2021,2021-04-16,Chennai Super Kings,Punjab Kings,"Wankhede Stadium, Mumbai",2,False,107,106.0,4,8.0,32,26.0,5,33.0
1254066,2021,2021-04-17,Mumbai Indians,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,True,150,137.0,5,10.0,53,57.0,49,33.0
1254066,2021,2021-04-17,Sunrisers Hyderabad,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2,False,137,150.0,10,5.0,57,53.0,33,49.0
1254067,2021,2021-04-18,Royal Challengers Bangalore,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",1,True,204,166.0,4,8.0,45,57.0,70,45.0
1254067,2021,2021-04-18,Kolkata Knight Riders,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2,False,166,204.0,8,4.0,57,45.0,45,70.0
1254068,2021,2021-04-18,Punjab Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",1,True,195,198.0,4,4.0,59,62.0,55,46.0
1254068,2021,2021-04-18,Delhi Capitals,Punjab Kings,"Wankhede Stadium, Mumbai",2,False,198,195.0,4,4.0,62,59.0,46,55.0
1254069,2021,2021-04-19,Chennai Super Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,True,188,143.0,9,9.0,46,45.0,61,46.0
1254069,2021,2021-04-19,Rajasthan Royals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2,False,143,188.0,9,9.0,45,46.0,46,61.0
1254070,2021,2021-04-20,Mumbai Indians,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",1,True,137,138.0,9,4.0,55,39.0,36,37.0
1254070,2021,2021-04-20,Delhi Capitals,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2,False,138,137.0,4,9.0,39,55.0,37,36.0
1254071,2021,2021-04-21,Punjab Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,True,120,121.0,10,1.0,32,50.0,26,26.0
1254071,2021,2021-04-21,Sunrisers Hyderabad,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2,False,121,120.0,1,10.0,50,32.0,26,26.0
1254072,2021,2021-04-21,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",1,True,220,202.0,3,10.0,54,45.0,76,56.0
1254072,2021,2021-04-21,Kolkata Knight Riders,Chennai Super Kings,"Wankhede Stadium, Mumbai",2,False,202,220.0,10,3.0,45,54.0,56,76.0
1254073,2021,2021-04-22,Rajasthan Royals,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",1,True,177,181.0,9,0.0,32,59.0,49,19.0
1254073,2021,2021-04-22,Royal Challengers Bangalore,Rajasthan Royals,"Wankhede Stadium, Mumbai",2,False,181,177.0,0,9.0,59,32.0,19,49.0
1254074,2021,2021-04-23,Mumbai Indians,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,True,131,132.0,6,1.0,21,45.0,34,33.0
1254074,2021,2021-04-23,Punjab Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2,False,132,131.0,1,6.0,45,21.0,33,34.0
1254075,2021,2021-04-24,Kolkata Knight Riders,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,True,133,134.0,9,4.0,25,50.0,40,30.0
1254075,2021,2021-04-24,Rajasthan Royals,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2,False,134,133.0,4,9.0,50,25.0,30,40.0
1254076,2021,2021-04-25,Chennai Super Kings,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",1,True,191,122.0,4,9.0,51,65.0,74,27.0
1254076,2021,2021-04-25,Royal Challengers Bangalore,Chennai Super Kings,"Wankhede Stadium, Mumbai",2,False,122,191.0,9,4.0,65,51.0,27,74.0
1254078,2021,2021-04-26,Punjab Kings,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",1,True,123,126.0,9,5.0,37,42.0,41,24.0
1254078,2021,2021-04-26,Kolkata Knight Riders,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",2,False,126,123.0,5,9.0,42,37.0,24,41.0
1254079,2021,2021-04-27,Royal Challengers Bangalore,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",1,True,171,170.0,5,4.0,36,43.0,56,59.0
1254079,2021,2021-04-27,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",2,False,170,171.0,4,5.0,43,36.0,59,56.0
1254080,2021,2021-04-28,Sunrisers Hyderabad,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",1,True,171,173.0,3,3.0,39,50.0,58,25.0
1254080,2021,2021-04-28,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",2,False,173,171.0,3,3.0,50,39.0,25,58.0
1254081,2021,2021-04-29,Rajasthan Royals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",1,True,171,172.0,4,3.0,47,49.0,45,41.0
1254081,2021,2021-04-29,Mumbai Indians,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",2,False,172,171.0,3,4.0,49,47.0,41,45.0
1254082,2021,2021-04-29,Kolkata Knight Riders,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",1,True,154,156.0,6,3.0,45,67.0,59,10.0
1254082,2021,2021-04-29,Delhi Capitals,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",2,False,156,154.0,3,6.0,67,45.0,10,59.0
1254083,2021,2021-04-30,Punjab Kings,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",1,True,179,145.0,5,8.0,49,36.0,60,53.0
1254083,2021,2021-04-30,Royal Challengers Bangalore,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",2,False,145,179.0,8,5.0,36,49.0,53,60.0
1254084,2021,2021-05-01,Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi",1,True,218,219.0,4,6.0,49,58.0,82,66.0
1254084,2021,2021-05-01,Mumbai Indians,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",2,False,219,218.0,6,4.0,58,49.0,66,82.0
1254085,2021,2021-05-02,Rajasthan Royals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",1,True,220,165.0,3,8.0,42,57.0,74,36.0
1254085,2021,2021-05-02,Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",2,False,165,220.0,8,3.0,57,42.0,36,74.0
1254086,2021,2021-05-02,Punjab Kings,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",1,True,166,167.0,6,3.0,39,63.0,64,28.0
1254086,2021,2021-05-02,Delhi Capitals,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",2,False,167,166.0,3,6.0,63,39.0,28,64.0
1254087,2021,2021-09-20,Royal Challengers Bangalore,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1,True,92,94.0,10,1.0,41,56.0,17,0.0
1254087,2021,2021-09-20,Kolkata Knight Riders,Royal Challengers Bangalore,"Zayed Cricket Stadium, Abu Dhabi",2,False,94,92.0,1,10.0,56,41.0,0,17.0
1254088,2021,2021-10-08,Mumbai Indians,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",1,True,235,193.0,9,8.0,83,70.0,58,37.0
1254088,2021,2021-10-08,Sunrisers Hyderabad,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",2,False,193,235.0,8,9.0,70,83.0,37,58.0
1254089,2021,2021-10-02,Chennai Super Kings,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1,True,189,190.0,4,3.0,44,81.0,73,25.0
1254089,2021,2021-10-02,Rajasthan Royals,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",2,False,190,189.0,3,4.0,81,44.0,25,73.0
1254090,2021,2021-10-03,Royal Challengers Bangalore,Punjab Kings,Sharjah Cricket Stadium,1,True,164,158.0,7,6.0,55,49.0,55,45.0
1254090,2021,2021-10-03,Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2,False,158,164.0,6,7.0,49,55.0,45,55.0
1254091,2021,2021-09-30,Sunrisers Hyderabad,Chennai Super Kings,Sharjah Cricket Stadium,1,True,134,139.0,7,4.0,41,47.0,37,34.0
1254091,2021,2021-09-30,Chennai Super Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,2,False,139,134.0,4,7.0,47,41.0,34,37.0
1254092,2021,2021-09-28,Delhi Capitals,Kolkata Knight Riders,Sharjah Cricket Stadium,1,True,127,130.0,9,7.0,39,44.0,38,32.0
1254092,2021,2021-09-28,Kolkata Knight Riders,Delhi Capitals,Sharjah Cricket Stadium,2,False,130,127.0,7,9.0,44,39.0,32,38.0
1254093,2021,2021-10-05,Rajasthan Royals,Mumbai Indians,Sharjah Cricket Stadium,1,True,90,94.0,9,2.0,41,56.0,19,0.0
1254093,2021,2021-10-05,Mumbai Indians,Rajasthan Royals,Sharjah Cricket Stadium,2,False,94,90.0,2,9.0,56,41.0,0,19.0
1254094,2021,2021-10-07,Chennai Super Kings,Punjab Kings,Dubai International Cricket Stadium,1,True,134,139.0,6,4.0,30,51.0,52,0.0
1254094,2021,2021-10-07,Punjab Kings,Chennai Super Kings,Dubai International Cricket Stadium,2,False,139,134.0,4,6.0,51,30.0,0,52.0
1254095,2021,2021-10-06,Sunrisers Hyderabad,Royal Challengers Bangalore,"Zayed Cricket Stadium, Abu Dhabi",1,True,141,137.0,7,6.0,50,37.0,34,39.0
1254095,2021,2021-10-06,Royal Challengers Bangalore,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",2,False,137,141.0,6,7.0,37,50.0,39,34.0
1254096,2021,2021-09-23,Mumbai Indians,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1,True,155,159.0,6,3.0,56,63.0,49,4.0
1254096,2021,2021-09-23,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",2,False,159,155.0,3,6.0,63,56.0,4,49.0
1254097,2021,2021-09-25,Delhi Capitals,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1,True,154,121.0,6,6.0,36,21.0,50,39.0
1254097,2021,2021-09-25,Rajasthan Royals,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",2,False,121,154.0,6,6.0,21,36.0,39,50.0
1254098,2021,2021-09-26,Kolkata Knight Riders,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1,True,171,172.0,6,8.0,50,52.0,53,45.0
1254098,2021,2021-09-26,Chennai Super Kings,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",2,False,172,171.0,8,6.0,52,50.0,45,53.0
1254099,2021,2021-09-28,Punjab Kings,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1,True,135,137.0,6,4.0,38,30.0,30,45.0
1254099,2021,2021-09-28,Mumbai Indians,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",2,False,137,135.0,4,6.0,30,38.0,45,30.0
1254100,2021,2021-09-27,Rajasthan Royals,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,True,164,167.0,5,3.0,49,63.0,51,36.0
1254100,2021,2021-09-27,Sunrisers Hyderabad,Rajasthan Royals,Dubai International Cricket Stadium,2,False,167,164.0,3,5.0,63,49.0,36,51.0
1254101,2021,2021-10-08,Delhi Capitals,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,True,164,166.0,5,3.0,55,29.0,36,58.0
1254101,2021,2021-10-08,Royal Challengers Bangalore,Delhi Capitals,Dubai International Cricket Stadium,2,False,166,164.0,3,5.0,29,55.0,58,36.0
1254102,2021,2021-10-01,Kolkata Knight Riders,Punjab Kings,Dubai International Cricket Stadium,1,True,165,168.0,7,5.0,48,46.0,44,47.0
1254102,2021,2021-10-01,Punjab Kings,Kolkata Knight Riders,Dubai International Cricket Stadium,2,False,168,165.0,5,7.0,46,48.0,47,44.0
1254103,2021,2021-09-29,Rajasthan Royals,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,True,149,153.0,9,3.0,56,54.0,29,30.0
1254103,2021,2021-09-29,Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2,False,153,149.0,3,9.0,54,56.0,30,29.0
1254104,2021,2021-09-19,Chennai Super Kings,Mumbai Indians,Dubai International Cricket Stadium,1,True,156,136.0,7,8.0,24,41.0,69,39.0
1254104,2021,2021-09-19,Mumbai Indians,Chennai Super Kings,Dubai International Cricket Stadium,2,False,136,156.0,8,7.0,41,24.0,39,69.0
1254105,2021,2021-09-22,Sunrisers Hyderabad,Delhi Capitals,Dubai International Cricket Stadium,1,True,134,139.0,9,2.0,32,39.0,44,40.0
1254105,2021,2021-09-22,Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,False,139,134.0,2,9.0,39,32.0,40,44.0
1254106,2021,2021-10-07,Kolkata Knight Riders,Rajasthan Royals,Sharjah Cricket Stadium,1,True,171,85.0,4,10.0,34,17.0,44,2.0
1254106,2021,2021-10-07,Rajasthan Royals,Kolkata Knight Riders,Sharjah Cricket Stadium,2,False,85,171.0,10,4.0,17,34.0,2,44.0
1254107,2021,2021-09-25,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,True,125,120.0,7,7.0,29,20.0,32,45.0
1254107,2021,2021-09-25,Sunrisers Hyderabad,Punjab Kings,Sharjah Cricket Stadium,2,False,120,125.0,7,7.0,20,29.0,45,32.0
1254108,2021,2021-09-26,Royal Challengers Bangalore,Mumbai Indians,Dubai International Cricket Stadium,1,True,165,111.0,6,10.0,48,56.0,46,12.0
1254108,2021,2021-09-26,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,2,False,111,165.0,10,6.0,56,48.0,12,46.0
1254109,2021,2021-10-03,Sunrisers Hyderabad,Kolkata Knight Riders,Dubai International Cricket Stadium,1,True,115,119.0,8,4.0,35,36.0,36,35.0
1254109,2021,2021-10-03,Kolkata Knight Riders,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,False,119,115.0,4,8.0,36,35.0,35,36.0
1254110,2021,2021-10-04,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,1,True,136,139.0,5,7.0,48,51.0,43,40.0
1254110,2021,2021-10-04,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,2,False,139,136.0,7,5.0,51,48.0,40,43.0
1254111,2021,2021-09-21,Rajasthan Royals,Punjab Kings,Dubai International Cricket Stadium,1,True,185,183.0,10,4.0,57,49.0,45,35.0
1254111,2021,2021-09-21,Punjab Kings,Rajasthan Royals,Dubai International Cricket Stadium,2,False,183,185.0,4,10.0,49,57.0,35,45.0
1254112,2021,2021-10-02,Mumbai Indians,Delhi Capitals,Sharjah Cricket Stadium,1,True,129,132.0,8,6.0,35,46.0,42,32.0
1254112,2021,2021-10-02,Delhi Capitals,Mumbai Indians,Sharjah Cricket Stadium,2,False,132,129.0,6,8.0,46,35.0,32,42.0
1254113,2021,2021-09-24,Royal Challengers Bangalore,Chennai Super Kings,Sharjah Cricket Stadium,1,True,156,157.0,6,4.0,55,59.0,38,32.0
1254113,2021,2021-09-24,Chennai Super Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2,False,157,156.0,4,6.0,59,55.0,32,38.0
1254114,2021,2021-10-10,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,1,True,172,173.0,5,6.0,51,59.0,58,52.0
1254114,2021,2021-10-10,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,2,False,173,172.0,6,5.0,59,51.0,52,58.0
1254115,2021,2021-10-11,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,1,True,138,139.0,7,6.0,53,48.0,30,27.0
1254115,2021,2021-10-11,Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,2,False,139,138.0,6,7.0,48,53.0,27,30.0
1254116,2021,2021-10-13,Delhi Capitals,Kolkata Knight Riders,Sharjah Cricket Stadium,1,True,135,136.0,5,7.0,38,51.0,45,23.0
1254116,2021,2021-10-13,Kolkata Knight Riders,Delhi Capitals,Sharjah Cricket Stadium,2,False,136,135.0,7,5.0,51,38.0,23,45.0
1254117,2021,2021-10-15,Chennai Super Kings,Kolkata Knight Riders,Dubai International Cricket Stadium,1,True,192,165.0,3,9.0,50,55.0,61,45.0
1254117,2021,2021-10-15,Kolkata Knight Riders,Chennai Super Kings,Dubai International Cricket Stadium,2,False,165,192.0,9,3.0,55,50.0,45,61.0
1304047,2022,2022-03-26,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",1,True,131,133.0,5,4.0,35,43.0,58,29.0
1304047,2022,2022-03-26,Kolkata Knight Riders,Chennai Super Kings,"Wankhede Stadium, Mumbai",2,False,133,131.0,4,5.0,43,35.0,29,58.0
1304048,2022,2022-03-27,Mumbai Indians,Delhi Capitals,"Brabourne Stadium, Mumbai",1,True,177,179.0,5,6.0,53,46.0,59,57.0
1304048,2022,2022-03-27,Delhi Capitals,Mumbai Indians,"Brabourne Stadium, Mumbai",2,False,179,177.0,6,5.0,46,53.0,57,59.0
1304049,2022,2022-03-27,Royal Challengers Bangalore,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",1,True,205,208.0,2,5.0,41,63.0,63,52.0
1304049,2022,2022-03-27,Punjab Kings,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",2,False,208,205.0,5,2.0,63,41.0,52,63.0
1304050,2022,2022-03-28,Lucknow Super Giants,Gujarat Titans,"Wankhede Stadium, Mumbai",1,True,158,161.0,6,5.0,32,44.0,49,70.0
1304050,2022,2022-03-28,Gujarat Titans,Lucknow Super Giants,"Wankhede Stadium, Mumbai",2,False,161,158.0,5,6.0,44,32.0,70,49.0
1304051,2022,2022-03-29,Rajasthan Royals,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",1,True,210,149.0,6,7.0,58,14.0,62,72.0
1304051,2022,2022-03-29,Sunrisers Hyderabad,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",2,False,149,210.0,7,6.0,14,58.0,72,62.0
1304052,2022,2022-03-30,Kolkata Knight Riders,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",1,True,128,132.0,10,7.0,44,36.0,27,39.0
1304052,2022,2022-03-30,Royal Challengers Bangalore,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",2,False,132,128.0,7,10.0,36,44.0,39,27.0
1304053,2022,2022-03-31,Chennai Super Kings,Lucknow Super Giants,"Brabourne Stadium, Mumbai",1,True,210,211.0,7,4.0,73,55.0,63,67.0
1304053,2022,2022-03-31,Lucknow Super Giants,Chennai Super Kings,"Brabourne Stadium, Mumbai",2,False,211,210.0,4,7.0,55,73.0,67,63.0
1304054,2022,2022-04-01,Punjab Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",1,True,137,141.0,10,4.0,62,51.0,35,0.0
1304054,2022,2022-04-01,Kolkata Knight Riders,Punjab Kings,"Wankhede Stadium, Mumbai",2,False,141,137.0,4,10.0,51,62.0,0,35.0
1304055,2022,2022-04-02,Rajasthan Royals,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",1,True,193,170.0,8,8.0,48,50.0,55,34.0
1304055,2022,2022-04-02,Mumbai Indians,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",2,False,170,193.0,8,8.0,50,48.0,34,55.0
1304056,2022,2022-04-02,Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",1,True,171,157.0,6,9.0,44,43.0,51,31.0
1304056,2022,2022-04-02,Delhi Capitals,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",2,False,157,171.0,9,6.0,43,44.0,31,51.0
1304057,2022,2022-04-03,Punjab Kings,Chennai Super Kings,"Brabourne Stadium, Mumbai",1,True,180,126.0,8,10.0,72,27.0,33,28.0
1304057,2022,2022-04-03,Chennai Super Kings,Punjab Kings,"Brabourne Stadium, Mumbai",2,False,126,180.0,10,8.0,27,72.0,28,33.0
1304058,2022,2022-04-04,Lucknow Super Giants,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",1,True,169,157.0,7,9.0,32,40.0,55,37.0
1304058,2022,2022-04-04,Sunrisers Hyderabad,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",2,False,157,169.0,9,7.0,40,32.0,37,55.0
1304059,2022,2022-04-05,Rajasthan Royals,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",1,True,169,173.0,3,6.0,35,48.0,66,48.0
1304059,2022,2022-04-05,Royal Challengers Bangalore,Rajasthan Royals,"Wankhede Stadium, Mumbai",2,False,173,169.0,6,3.0,48,35.0,48,66.0
1304060,2022,2022-04-06,Mumbai Indians,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",1,True,161,162.0,4,5.0,35,35.0,76,35.0
1304060,2022,2022-04-06,Kolkata Knight Riders,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",2,False,162,161.0,5,4.0,35,35.0,35,76.0
1304061,2022,2022-04-07,Delhi Capitals,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",1,True,149,155.0,3,4.0,52,48.0,50,44.0
1304061,2022,2022-04-07,Lucknow Super Giants,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",2,False,155,149.0,4,3.0,48,52.0,44,50.0
1304062,2022,2022-04-08,Punjab Kings,Gujarat Titans,"Brabourne Stadium, Mumbai",1,True,189,190.0,9,4.0,43,53.0,37,56.0
1304062,2022,2022-04-08,Gujarat Titans,Punjab Kings,"Brabourne Stadium, Mumbai",2,False,190,189.0,4,9.0,53,43.0,56,37.0
1304063,2022,2022-04-09,Chennai Super Kings,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",1,True,154,155.0,7,2.0,41,37.0,46,34.0
1304063,2022,2022-04-09,Sunrisers Hyderabad,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",2,False,155,154.0,2,7.0,37,41.0,34,46.0
1304064,2022,2022-04-09,Mumbai Indians,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",1,True,151,152.0,6,3.0,49,30.0,59,41.0
1304064,2022,2022-04-09,Royal Challengers Bangalore,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",2,False,152,151.0,3,6.0,30,49.0,41,59.0
1304065,2022,2022-04-10,Delhi Capitals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",1,True,215,171.0,5,10.0,68,43.0,54,34.0
1304065,2022,2022-04-10,Kolkata Knight Riders,Delhi Capitals,"Brabourne Stadium, Mumbai",2,False,171,215.0,10,5.0,43,68.0,34,54.0
1304066,2022,2022-04-10,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",1,True,165,162.0,6,8.0,44,31.0,73,65.0
1304066,2022,2022-04-10,Lucknow Super Giants,Rajasthan Royals,"Wankhede Stadium, Mumbai",2,False,162,165.0,8,6.0,31,44.0,65,73.0
1304067,2022,2022-04-11,Gujarat Titans,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",1,True,162,168.0,7,3.0,51,42.0,44,52.0
1304067,2022,2022-04-11,Sunrisers Hyderabad,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",2,False,168,162.0,3,7.0,42,51.0,52,44.0
1304068,2022,2022-04-12,Chennai Super Kings,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",1,True,216,193.0,4,9.0,35,42.0,83,53.0
1304068,2022,2022-04-12,Royal Challengers Bangalore,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",2,False,193,216.0,9,4.0,42,35.0,53,83.0
1304069,2022,2022-04-13,Punjab Kings,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",1,True,198,186.0,5,9.0,65,42.0,66,40.0
1304069,2022,2022-04-13,Mumbai Indians,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",2,False,186,198.0,9,5.0,42,65.0,40,66.0
1304070,2022,2022-04-14,Gujarat Titans,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",1,True,192,155.0,4,9.0,42,65.0,62,25.0
1304070,2022,2022-04-14,Rajasthan Royals,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",2,False,155,192.0,9,4.0,65,42.0,25,62.0
1304071,2022,2022-04-15,Kolkata Knight Riders,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",1,True,175,176.0,8,3.0,38,46.0,55,36.0
1304071,2022,2022-04-15,Sunrisers Hyderabad,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",2,False,176,175.0,3,8.0,46,38.0,36,55.0
1304072,2022,2022-04-16,Lucknow Super Giants,Mumbai Indians,"Brabourne Stadium, Mumbai",1,True,199,181.0,4,9.0,57,57.0,49,56.0
1304072,2022,2022-04-16,Mumbai Indians,Lucknow Super Giants,"Brabourne Stadium, Mumbai",2,False,181,199.0,9,4.0,57,57.0,56,49.0
1304073,2022,2022-04-16,Royal Challengers Bangalore,Delhi Capitals,"Wankhede Stadium, Mumbai",1,True,189,173.0,5,7.0,40,57.0,74,58.0
1304073,2022,2022-04-16,Delhi Capitals,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",2,False,173,189.0,7,5.0,57,40.0,58,74.0
1304074,2022,2022-04-17,Punjab Kings,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",1,True,151,152.0,10,3.0,48,39.0,29,41.0
1304074,2022,2022-04-17,Sunrisers Hyderabad,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",2,False,152,151.0,3,10.0,39,48.0,41,29.0
1304075,2022,2022-04-17,Chennai Super Kings,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",1,True,169,170.0,5,7.0,39,37.0,44,62.0
1304075,2022,2022-04-17,Gujarat Titans,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",2,False,170,169.0,7,5.0,37,39.0,62,44.0
